id,title,rating,reviews,typeLocation,link
d6533542,Quán Chay Ngọc Chi,4.4,181.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d6533542-Reviews-Ngoc_Chi_Vegetarian_Restaurant-Da_Nang.html
d9764229,Phuot S2 Pub & Cafe,4.8,5.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d9764229-Reviews-Phuot_S2_Pub_Cafe-Da_Nang.html
d10812988,Chè Thái Bà Liên,5.0,5.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d10812988-Reviews-Che_Thai_Ba_Lien-Da_Nang.html
d12963523,Veda's Kitchen,4.6,387.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d12963523-Reviews-Veda_s_Kitchen-Da_Nang.html
d8110062,Sushi-bê 鮨兵衛,4.5,98.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d8110062-Reviews-SUSHI_Be-Da_Nang.html
d21170295,KURUMI - Healthy Vegan Desserts & Food,5.0,379.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d21170295-Reviews-KURUMI_Healthy_Vegan_Desserts_Food-Da_Nang.html
d12643685,Torino Bakery & Bon Bocon Restaurant,4.7,85.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d12643685-Reviews-Torino_Restaurant_Bakery-Da_Nang.html
d11618551,Moon Cafe,4.3,27.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d11618551-Reviews-Moon_Cafe-Da_Nang.html
d11618680,Nhà Hàng Ấn Độ Maharaja,4.5,367.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d11618680-Reviews-Maharaja_Indian_Restaurant-Da_Nang.html
d15697841,Kiot Cafe,5.0,23.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d15697841-Reviews-Kiot_Cafe-Da_Nang.html
d23311642,S'story Kafe & Kitchen,5.0,1.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d23311642-Reviews-S_Story_Kafe_Kitchen-Da_Nang.html
d25502987,The Gypsy Rooftop Restaurant & Bar,4.9,464.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d25502987-Reviews-The_Gypsy_Rooftop_Restaurant_Bar-Da_Nang.html
d21393855,DaNangGo,5.0,4.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d21393855-Reviews-DaNangGo-Da_Nang.html
d15000706,Now Spa,4.7,62.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d15000706-Reviews-Now_Spa-Da_Nang.html
d25383493,Malibu Club,4.4,11.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d25383493-Reviews-Malibu_Club-Da_Nang.html
d5926737,Real Easyrider - Day Tours,5.0,445.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d5926737-Reviews-Real_Easyrider_Day_Tours-Da_Nang.html
d25163686,Tre Spa,5.0,16.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d25163686-Reviews-Tre_Spa-Da_Nang.html
d12292790,Khu Vui Chơi Hòa Phú Thành,4.7,30.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12292790-Reviews-Hoa_Phu_Thanh_Play_Ground-Da_Nang.html
d25309254,Khanh Hung Optical,5.0,106.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d25309254-Reviews-Khanh_Hung_Optical-Da_Nang.html
d32741453,Waxing Đà Nẵng,4.9,45.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d32741453-Reviews-Waxing_Da_N_ng-Da_Nang.html
d6974493,Dacotours,4.9,5253.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d6974493-Reviews-Dacotours-Da_Nang.html
d26877949,Casa Leafy Spa & Beauty,5.0,31.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d26877949-Reviews-Casa_Leafy_Spa_Beauty-Da_Nang.html
d15296116,JM Viet,5.0,5.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d15296116-Reviews-JM_Viet-Da_Nang.html
d12997047,Premium Travel Vietnam,5.0,166.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12997047-Reviews-Premium_Travel_Vietnam-Da_Nang.html
d14440826,Gac Coffee & Massage,5.0,52.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d14440826-Reviews-Gac_Coffee_Massage-Da_Nang.html
d24089736,NANO TRAVEL,4.5,8.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d24089736-Reviews-NANO_TRAVEL-Da_Nang.html
d12364144,Tabalo Outdoor,4.9,765.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12364144-Reviews-Tabalo_Outdoor-Da_Nang.html
d19279204,Danang Walking Food Tour,4.8,31.0,AttractionProductReview,https://www.tripadvisor.com/AttractionProductReview-g298085-d19279204-Danang_Walking_Food_Tour-Da_Nang.html
d12106198,Carpe Diem Inn Da Nang,4.6,24.0,Hotel,https://www.tripadvisor.com/Hotel_Review-g298085-d12106198-Reviews-Carpe_Diem_Inn_Da_Nang-Da_Nang.html?
d10841376,Golem Coffee Đà Nẵng,4.6,32.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d10841376-Reviews-Golem_Coffee_Da_Nang-Da_Nang.html
d25579669,Beach Beer Đà Nẵng,4.6,7.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d25579669-Reviews-Beach_Beer_Da_N_ng-Da_Nang.html
d29013889,Danang Private Airport Transfer,5.0,8.0,AttractionProductReview,https://www.tripadvisor.com/AttractionProductReview-g298085-d29013889-Danang_Private_Airport_Transfer-Da_Nang.html
d12245461,Da Nang Private Car,4.7,187.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d12245461-Reviews-Da_Nang_Private_Car-Da_Nang.html
d6963730,Động Hoa Nghiêm,4.4,126.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d6963730-Reviews-Hoa_Nghiem_Cave-Da_Nang.html
d12551845,Nén Danang Restaurant,4.6,331.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d12551845-Reviews-Nen_Danang_Restaurant-Da_Nang.html
d26319966,Diner 66 Da Nang,5.0,26.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d26319966-Reviews-Diner_66_Da_Nang-Da_Nang.html
d10736295,Quán Tacos Danang,4.7,339.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d10736295-Reviews-Tacos_Danang-Da_Nang.html
d23881617,Adobo Mexican Grill,4.9,182.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d23881617-Reviews-Adobo_Mexican_Grill-Da_Nang.html
d27001259,Thuê xe tự lái Đà Nẵng Quỳnh Nhi,5.0,2.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d27001259-Reviews-Thue_xe_t_lai_Da_N_ng_Qu_nh_Nhi-Da_Nang.html
d26639117,Ông Lei,5.0,36.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d26639117-Reviews-Ong_Lei_Da_N_ng-Da_Nang.html
d33036892,Bep Xua Restaurant,4.7,14.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d33036892-Reviews-Bep_Xua_Restaurant-Da_Nang.html
d9986122,Gold Star Coffee,4.7,55.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d9986122-Reviews-Gold_Star_Coffee-Da_Nang.html
d13875484,Tea Lounge,4.9,38.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d13875484-Reviews-Tea_Lounge-Da_Nang.html
d25376645,Manvar Rasoi Indian Restaurant,4.8,75.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d25376645-Reviews-MANVAR_RASOI_INDIAN_RESTAURANT-Da_Nang.html
d20300702,Hermanos Pizza Nướng Củi,5.0,52.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d20300702-Reviews-Hermanos_Wood_fired_Pizza-Da_Nang.html
d10696995,Quán Dừa Bến Tre 190 Bạch Đằng,4.3,44.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d10696995-Reviews-Ben_Tre_Coconut_190_Bach_Dang-Da_Nang.html
d24071780,LaMer Premium Spa Đà Nẵng,5.0,16.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d24071780-Reviews-LaMer_Premium_Spa_Da_N_ng-Da_Nang.html
d17596589,B-Young Spa & Massage,5.0,1.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d17596589-Reviews-B_Young_Spa_Massage-Da_Nang.html
d27540538,Rơm Coffee Restaurant,5.0,1.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d27540538-Reviews-Rom_Coffee_Restaurant-Da_Nang.html
d26905867,indigo Vietnam,5.0,8.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d26905867-Reviews-Indigo_Vietnam-Da_Nang.html
d25465086,Cây me an bàng restaurant ( the tamarind tree restaurant ),4.8,13.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d25465086-Reviews-Little_Laneway_Kitchen_Cafe-Da_Nang.html
d17713594,Kop Spa & Massage,4.9,25.0,Attraction,https://www.tripadvisor.com/Attraction_Review-g298085-d17713594-Reviews-Kop_Spa_Massage-Da_Nang.html
d12546448,Kin Kin Thai Food,4.4,22.0,Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298085-d12546448-Reviews-Kin_Kin_Thai_Food-Da_Nang.html
